student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S02262,7.5,presentation;excel;design;cad_modelling,GEN,0,M,I049,I006,I028,I015,I047,I042
S02263,7.51,writing;ml,GEN,1,F,I051,I056,I067,I003,I049,I043
S02264,7.74,presentation;excel;writing;ml,GEN,0,F,I042,I043,I069,I049,I015,I063
S02265,6.54,writing;cad_modelling,OBC,1,M,I022,I049,I047,I043,I028,I006
S02266,5.44,writing;ml;analysis;frontend;sql,GEN,0,M,I054,I052,I064,I067,I057,I023
S02267,5.8,writing;cad_modelling,GEN,0,M,I043,I049,I047,I006,I028,I065
S02268,7.74,ml;sql;excel,OBC,0,M,I057,I003,I039,I042,I058,I064
S02269,7.8,sql;analysis;ml,OBC,1,F,I057,I003,I064,I063,I030,I010
S02270,8.23,analysis;communication;presentation;manufacturing,GEN,0,M,I015,I043,I068,I042,I045,I011
S02271,9.18,presentation;excel,GEN,0,M,I015,I042,I049,I045,I020,I010
S02272,7.59,sql;manufacturing;ml;pcb_design;seo,GEN,0,M,I003,I057,I064,I059,I024,I007
S02273,4.61,writing;seo;networking;cad_modelling,OBC,0,F,I022,I043,I049,I012,I003,I051
S02274,6.75,writing;sql;ml;presentation;design,OBC,0,F,I049,I057,I003,I043,I067,I063
S02275,6.98,excel;analysis;writing,GEN,0,F,I045,I062,I068,I042,I049,I015
S02276,6.91,ml;backend;presentation,OBC,0,F,I063,I057,I055,I010,I069,I051
S02277,8.27,writing;sql;communication;pcb_design;frontend,SC,0,F,I067,I066,I043,I065,I054,I039
S02278,7.32,sql;excel;ml;financial_modeling,GEN,0,F,I057,I039,I003,I058,I056,I067
S02279,6.66,presentation;writing;design,GEN,1,F,I049,I040,I065,I043,I060,I008
S02280,6.16,excel;analysis;writing,ST,1,M,I045,I062,I069,I012,I022,I031
S02281,6.41,sql;pcb_design;design;financial_modeling,OBC,0,M,I007,I026,I044,I060,I009,I041
S02282,6.53,presentation;analysis;communication,OBC,1,M,I042,I062,I015,I045,I011,I043
S02283,5.3,ml;analysis;autocad;cad_modelling,GEN,1,M,I019,I064,I069,I021,I027,I002
S02284,6.63,analysis;presentation;writing;networking;autocad,SC,0,F,I049,I043,I063,I015,I062,I003
S02285,7.88,excel;sql;communication,OBC,1,M,I041,I066,I067,I065,I039,I062
S02286,6.34,ml;manufacturing;analysis;seo,GEN,0,M,I006,I063,I047,I049,I062,I011
S02287,7.14,writing;manufacturing;frontend,SC,1,F,I054,I052,I043,I047,I050,I049
S02288,7.43,ml;communication;cloud,GEN,0,F,I067,I061,I055,I052,I057,I064
S02289,8.63,analysis;ml;presentation;autocad,GEN,0,F,I069,I063,I064,I027,I017,I019
S02290,6.17,analysis;sql;writing;java,GEN,0,F,I030,I053,I045,I054,I068,I010
S02291,7.45,ml;presentation;communication;sql;writing,GEN,1,M,I043,I065,I067,I049,I015,I010
S02292,9.13,ml;analysis;cad_modelling,SC,1,F,I006,I028,I063,I069,I050,I045
S02293,6.94,ml;communication;autocad,GEN,1,F,I061,I067,I019,I023,I065,I032
S02294,6.75,analysis;frontend;financial_modeling;design;social_media,SC,1,M,I033,I060,I040,I006,I028,I014
S02295,5.52,excel;communication;frontend,GEN,0,F,I041,I042,I015,I062,I045,I014
S02296,5.71,writing;communication,OBC,1,M,I043,I061,I045,I011,I049,I068
S02297,7.41,excel;communication;networking;design;autocad,GEN,0,F,I045,I042,I062,I041,I015,I026
S02298,5.6,ml;sql;cloud;presentation,SC,1,M,I057,I055,I058,I030,I052,I003
S02299,9.32,sql;analysis;excel,GEN,1,F,I039,I062,I045,I064,I010,I054
S02300,7.52,analysis;presentation,GEN,0,F,I069,I017,I063,I020,I065,I038
S02301,7.19,communication;java;design;cad_modelling;frontend,GEN,0,M,I028,I006,I047,I049,I011,I045
S02302,7.44,sql;communication,GEN,1,M,I054,I003,I062,I039,I011,I030
S02303,5.72,writing;excel;networking;presentation;autocad,GEN,1,M,I043,I049,I015,I042,I069,I003
S02304,6.89,excel;manufacturing,OBC,0,F,I015,I047,I045,I006,I039,I042
S02305,7.56,sql;design;autocad;ml,OBC,0,M,I003,I057,I067,I032,I009,I055
S02306,8.37,ml;presentation;writing;pcb_design,SC,0,F,I043,I049,I063,I015,I042,I056
S02307,6.42,sql;ml;backend,GEN,0,M,I057,I053,I055,I054,I003,I058
S02308,6.46,ml;communication;analysis,GEN,1,F,I068,I011,I062,I063,I045,I069
S02309,7.83,ml;frontend,GEN,0,F,I052,I050,I023,I003,I054,I055
S02310,6.23,analysis;presentation;communication;backend,GEN,1,M,I068,I011,I043,I062,I042,I063
S02311,8.48,communication;cloud,GEN,0,M,I067,I061,I041,I046,I037,I065
S02312,8.29,ml;analysis;presentation;social_media,OBC,0,M,I069,I063,I017,I064,I061,I035
S02313,6.8,analysis;communication,GEN,0,M,I062,I068,I011,I045,I042,I015
S02314,7.87,sql;communication;excel,OBC,1,M,I015,I042,I039,I045,I062,I057
S02315,6.77,sql;writing;ml;analysis,SC,0,M,I063,I003,I064,I057,I067,I045
S02316,6.08,communication;sql;networking;analysis;cloud,OBC,1,M,I045,I053,I068,I030,I011,I062
S02317,6.97,communication;python;manufacturing;ml;writing,GEN,0,F,I003,I063,I067,I043,I056,I061
S02318,7.71,communication;sql;financial_modeling,GEN,0,M,I066,I057,I039,I065,I042,I043
S02319,7.4,analysis;excel;java;seo;autocad,OBC,1,M,I062,I045,I063,I043,I015,I028
S02320,7.5,sql;communication,OBC,0,M,I066,I065,I067,I031,I045,I054
S02321,5.48,ml;presentation;writing;communication,GEN,1,M,I043,I049,I061,I065,I042,I067
S02322,6.67,sql;communication;writing;surveying;financial_modeling,OBC,0,M,I065,I067,I066,I061,I044,I043
S02323,5.04,presentation;sql;communication;design,SC,0,M,I010,I042,I065,I043,I049,I015
S02324,6.89,presentation;excel;ml;seo;networking,GEN,0,M,I069,I012,I041,I020,I056,I043
S02325,6.18,presentation;networking;cloud,GEN,1,M,I037,I057,I055,I058,I030,I049
S02326,7.29,presentation;analysis;writing,GEN,0,M,I017,I069,I065,I049,I043,I063
S02327,5.26,excel;presentation;ml;frontend,GEN,1,F,I063,I069,I052,I042,I015,I050
S02328,6.23,analysis;ml;excel,OBC,0,M,I069,I064,I045,I062,I063,I041
S02329,8.65,sql;excel,OBC,1,M,I039,I042,I010,I030,I015,I058
S02330,6.18,presentation;financial_modeling;frontend;excel,GEN,0,F,I042,I020,I015,I043,I036,I039
S02331,6.82,presentation;excel;cad_modelling,OBC,0,F,I015,I042,I006,I010,I043,I039
S02332,7.71,excel;seo;python,GEN,1,F,I055,I030,I049,I015,I041,I062
S02333,4.53,writing;ml;networking,SC,1,F,I061,I067,I050,I056,I051,I003
S02334,6.11,excel;sql;communication;surveying,GEN,1,M,I015,I042,I062,I045,I039,I058
S02335,6.21,sql;ml;analysis,OBC,1,M,I064,I038,I067,I023,I069,I003
S02336,7.62,sql;analysis;presentation,OBC,0,M,I010,I063,I003,I042,I058,I044
S02337,6.72,writing;presentation;ml,ST,0,F,I063,I043,I049,I069,I048,I010
S02338,5.93,writing;ml,GEN,0,F,I052,I048,I056,I067,I061,I063
S02339,6.77,analysis;sql;java;frontend;surveying,OBC,0,F,I054,I023,I030,I019,I062,I048
S02340,8.21,ml;communication;java;writing;networking,GEN,0,M,I051,I050,I056,I003,I067,I048
S02341,7.06,sql;excel;social_media;backend,GEN,0,M,I053,I057,I039,I054,I042,I003
S02342,6.84,writing;sql,GEN,0,M,I010,I067,I058,I053,I049,I065
S02343,7.12,ml;excel;cloud,GEN,0,M,I057,I052,I055,I069,I030,I053
S02344,7.77,analysis;presentation;sql,GEN,1,M,I063,I010,I062,I069,I015,I058
S02345,5.02,presentation;analysis;ml;social_media;seo,GEN,1,F,I063,I069,I043,I049,I055,I003
S02346,5.4,writing;excel;analysis,SC,1,M,I062,I045,I043,I015,I011,I069
S02347,5.94,analysis;writing;financial_modeling;communication;frontend,OBC,0,F,I045,I043,I062,I068,I011,I049
S02348,4.74,excel;presentation;manufacturing,GEN,1,M,I015,I042,I043,I006,I047,I049
S02349,7.04,communication;analysis;writing;surveying,GEN,0,M,I011,I043,I062,I068,I045,I015
S02350,7.72,ml;writing;cad_modelling;manufacturing,OBC,1,M,I006,I047,I021,I061,I001,I022
S02351,6.49,writing;cloud;communication;python;frontend,GEN,0,F,I043,I036,I055,I030,I052,I042
S02352,7.05,ml;autocad;excel;manufacturing,GEN,0,F,I050,I045,I069,I062,I015,I057
S02353,8.04,analysis;excel;design;cloud,OBC,0,M,I059,I028,I045,I062,I006,I041
S02354,6.83,excel;surveying,OBC,0,M,I045,I015,I039,I042,I011,I012
S02355,6.65,writing;communication;presentation;frontend,ST,0,F,I065,I043,I066,I061,I067,I049
S02356,7.99,sql;presentation;social_media,SC,1,M,I010,I003,I043,I053,I039,I054
S02357,7.97,sql;writing,GEN,1,F,I054,I039,I066,I049,I057,I065
S02358,6.45,analysis;java;sql;frontend,OBC,0,M,I023,I054,I030,I052,I010,I062
S02359,8.46,presentation;ml;sql,GEN,1,F,I010,I057,I003,I063,I015,I048
S02360,8.12,analysis;cad_modelling;sql;backend;presentation,OBC,1,M,I017,I069,I038,I064,I044,I065
S02361,5.7,analysis;ml;sql;surveying,GEN,0,F,I063,I003,I057,I064,I019,I069
S02362,8.38,ml;presentation;sql;frontend,GEN,0,F,I023,I057,I050,I010,I054,I052
S02363,6.12,sql;communication;excel,OBC,0,M,I039,I062,I045,I015,I042,I011
S02364,6.58,communication;presentation;analysis;surveying;ml,OBC,0,M,I063,I015,I068,I042,I043,I011
S02365,6.69,writing;ml;communication,GEN,1,M,I043,I061,I067,I066,I049,I011
S02366,8.04,excel;communication;writing,GEN,0,F,I043,I042,I062,I015,I045,I041
S02367,7.36,writing;communication,GEN,0,F,I043,I066,I067,I015,I062,I049
S02368,7.53,excel;sql;frontend,GEN,0,M,I054,I039,I030,I036,I015,I057
S02369,6.93,ml;presentation,OBC,1,F,I063,I048,I015,I049,I057,I051
S02370,6.33,communication;excel,GEN,1,M,I042,I015,I045,I062,I041,I039
S02371,6.64,sql;analysis;excel;presentation;surveying,GEN,0,F,I010,I062,I063,I015,I039,I045
S02372,7.41,presentation;networking;cad_modelling;social_media;seo,OBC,1,M,I049,I043,I042,I047,I010,I051
S02373,7.52,presentation;sql;design;manufacturing;social_media,OBC,1,F,I047,I049,I010,I006,I054,I043
S02374,7.13,analysis;manufacturing;social_media;java;presentation,ST,1,F,I063,I006,I043,I062,I042,I069
S02375,7.37,sql;networking,GEN,0,M,I054,I003,I031,I058,I050,I056
S02376,8.16,sql;presentation;communication;manufacturing;excel,OBC,1,F,I015,I042,I045,I062,I043,I010
S02377,5.57,sql;seo;backend;ml,OBC,1,M,I057,I053,I054,I055,I003,I022
S02378,7.93,sql;autocad,OBC,0,M,I003,I054,I030,I058,I039,I053
S02379,7.36,analysis;design;writing;communication;python,GEN,0,M,I033,I045,I006,I068,I060,I043
S02380,9.12,presentation;writing;ml;sql,GEN,1,F,I067,I065,I064,I069,I044,I023
S02381,5.44,communication;writing;autocad;design;sql,GEN,0,F,I066,I065,I067,I021,I061,I032
S02382,8.36,analysis;writing,SC,1,M,I045,I068,I062,I063,I043,I049
S02383,7.55,sql;writing;analysis,SC,1,F,I066,I064,I067,I038,I065,I040
S02384,7.24,ml;social_media;excel;sql,GEN,0,M,I064,I067,I069,I023,I039,I057
S02385,5.99,excel;frontend;sql;seo,GEN,1,F,I054,I039,I057,I012,I058,I003
S02386,7.64,writing;communication;presentation;seo,GEN,0,F,I043,I049,I065,I015,I042,I010
S02387,8.12,analysis;sql;excel,OBC,0,M,I062,I039,I045,I010,I015,I064
S02388,6.43,excel;sql;ml,SC,0,M,I039,I003,I057,I052,I042,I056
S02389,5.87,excel;writing;sql;autocad;ml,ST,0,M,I003,I057,I067,I039,I064,I069
S02390,7.26,excel;cloud;communication,GEN,0,F,I041,I042,I015,I062,I045,I069
S02391,6.44,presentation;financial_modeling,GEN,0,F,I049,I020,I044,I015,I035,I010
S02392,5.98,sql;social_media;cloud,GEN,1,F,I057,I053,I058,I030,I055,I052
S02393,6.79,excel;sql;java;frontend;analysis,SC,1,M,I023,I064,I038,I069,I054,I030
S02394,7.3,ml;sql;writing;frontend;python,OBC,0,M,I003,I063,I051,I057,I067,I030
S02395,4.7,writing;pcb_design;java;financial_modeling,OBC,1,F,I049,I043,I018,I048,I030,I040
S02396,5.39,communication;writing;frontend,OBC,1,M,I043,I065,I022,I061,I066,I067
S02397,7.88,excel;sql;analysis;writing;pcb_design,GEN,0,F,I031,I045,I039,I062,I024,I069
S02398,6.65,ml;analysis;social_media;surveying;sql,OBC,0,F,I063,I057,I064,I003,I010,I058
S02399,6.31,excel;analysis;seo;presentation;communication,GEN,0,M,I041,I069,I043,I045,I015,I062
S02400,7.45,ml;python;social_media;java,GEN,0,M,I055,I018,I048,I051,I030,I056
S02401,6.43,ml;writing;java,SC,1,F,I048,I030,I052,I050,I003,I063
S02402,7.34,analysis;presentation;ml;surveying,GEN,0,M,I063,I069,I019,I045,I055,I003
S02403,8.5,sql;presentation;analysis,GEN,1,M,I010,I063,I062,I064,I065,I044
S02404,5.66,communication;sql,GEN,1,F,I054,I057,I010,I062,I043,I068
S02405,6.19,ml;analysis;sql,GEN,1,F,I057,I064,I003,I063,I054,I055
S02406,6.58,excel;analysis;communication;social_media,GEN,1,M,I062,I045,I011,I015,I068,I042
S02407,9.54,sql;analysis,GEN,0,F,I031,I038,I064,I054,I068,I045
S02408,7.09,ml;design;seo,GEN,0,M,I041,I049,I067,I029,I008,I061
S02409,5.4,analysis;presentation;excel;social_media,GEN,0,F,I045,I015,I062,I063,I042,I069
S02410,9.17,analysis;sql;writing;presentation;excel,SC,0,M,I069,I043,I039,I065,I063,I062
S02411,6.29,excel;presentation;communication;writing,GEN,0,M,I043,I015,I042,I045,I065,I062
S02412,6.97,analysis;ml;financial_modeling,GEN,1,F,I063,I056,I057,I055,I050,I062
S02413,4.88,communication;ml;sql,GEN,0,M,I067,I057,I003,I042,I055,I023
S02414,8,analysis;communication;backend;java,GEN,0,F,I062,I068,I018,I045,I011,I017
S02415,8.07,ml;sql;social_media;cloud,GEN,0,M,I057,I053,I030,I055,I052,I003
S02416,8.48,presentation;design;social_media;backend,OBC,1,F,I049,I018,I054,I053,I015,I057
S02417,7.52,presentation;writing;sql,OBC,1,M,I049,I065,I010,I043,I063,I030
S02418,7.06,excel;presentation;ml;python,GEN,1,M,I063,I015,I056,I042,I055,I003
S02419,6.38,writing;sql;ml,SC,0,F,I067,I066,I023,I064,I061,I065
S02420,6.55,ml;communication,GEN,1,F,I003,I068,I056,I051,I043,I057
S02421,7.42,communication;ml;cloud;writing,GEN,1,M,I061,I067,I066,I065,I057,I055
S02422,6.76,excel;communication;ml;seo;presentation,GEN,0,F,I041,I069,I015,I042,I043,I020
S02423,4.86,analysis;communication;networking;presentation,GEN,1,M,I043,I062,I042,I015,I068,I063
S02424,7.61,sql;excel;social_media,OBC,0,F,I039,I031,I054,I030,I053,I045
S02425,6.53,writing;sql;java;frontend;manufacturing,SC,0,F,I023,I030,I054,I066,I039,I006
S02426,6.49,writing;ml;pcb_design,SC,0,M,I050,I057,I048,I055,I003,I061
S02427,7.2,analysis;writing;python,GEN,1,F,I063,I064,I031,I022,I043,I045
S02428,8.33,ml;excel;pcb_design;backend,GEN,0,M,I055,I057,I052,I069,I062,I048
S02429,7.68,analysis;excel;communication;cloud;design,GEN,1,F,I062,I045,I028,I042,I011,I068
S02430,7,excel;communication;sql;financial_modeling,OBC,0,M,I039,I062,I045,I015,I042,I057
S02431,6.45,writing;analysis;communication,GEN,1,M,I045,I043,I068,I062,I011,I067
S02432,5.82,sql;pcb_design,GEN,0,F,I057,I003,I054,I039,I058,I010
S02433,6.72,writing;networking,OBC,0,M,I022,I043,I051,I049,I054,I050
S02434,4.83,ml;sql,GEN,0,F,I003,I057,I030,I055,I023,I064
S02435,6.67,excel;sql;presentation;cloud;social_media,OBC,1,M,I053,I042,I010,I039,I058,I057
S02436,7.86,sql;communication,SC,1,M,I053,I067,I042,I039,I066,I054
S02437,6.5,sql;ml;writing;design;autocad,SC,0,M,I059,I067,I057,I049,I003,I065
S02438,6.34,sql;analysis;writing;design,SC,1,F,I028,I049,I006,I003,I047,I010
S02439,7.26,communication;sql,GEN,1,F,I053,I065,I066,I054,I062,I045
S02440,6.93,excel;sql;java;writing,ST,1,F,I030,I039,I012,I023,I067,I065
S02441,6.12,excel;sql;analysis;ml,ST,1,M,I039,I003,I045,I062,I069,I057
S02442,5.46,analysis;sql;communication;autocad;manufacturing,OBC,1,M,I059,I031,I006,I045,I068,I062
S02443,7.01,presentation;communication;writing;autocad;sql,GEN,1,F,I065,I043,I066,I067,I010,I015
S02444,5.86,communication;excel;writing,GEN,1,F,I043,I045,I062,I042,I015,I061
S02445,6.29,excel;pcb_design,OBC,1,F,I045,I015,I042,I039,I011,I007
S02446,6.74,writing;presentation,OBC,0,F,I043,I049,I015,I042,I010,I065
S02447,7.37,writing;analysis;frontend,GEN,0,M,I045,I036,I049,I050,I068,I063
S02448,6.97,excel;autocad;frontend;sql;writing,OBC,0,F,I039,I054,I036,I065,I045,I053
S02449,6,analysis;sql;social_media;design;writing,GEN,0,F,I059,I031,I040,I028,I006,I049
S02450,5.5,presentation;communication;cloud;java;seo,GEN,0,M,I043,I042,I030,I015,I049,I058
S02451,6.95,excel;writing;python;design;financial_modeling,GEN,0,F,I024,I049,I041,I059,I040,I020
S02452,7.67,ml;communication;writing,GEN,1,F,I067,I043,I061,I063,I057,I068
S02453,7.36,excel;design;backend,ST,1,F,I041,I028,I006,I049,I045,I047
S02454,7.59,writing;communication;cloud,SC,0,M,I043,I061,I015,I068,I065,I067
S02455,8.51,ml;communication,OBC,0,F,I061,I067,I064,I029,I065,I066
S02456,7.24,ml;writing;sql;frontend,OBC,1,F,I054,I023,I067,I052,I003,I057
S02457,6.28,sql;analysis,GEN,1,F,I064,I038,I017,I066,I065,I069
S02458,6.87,writing;communication;analysis;pcb_design;financial_modeling,GEN,0,F,I045,I011,I062,I043,I068,I042
S02459,8.46,ml;writing;seo;cloud,GEN,1,M,I043,I057,I052,I055,I049,I058
S02460,7.69,analysis;excel;surveying;backend;cloud,OBC,0,F,I055,I062,I053,I057,I045,I030
S02461,8.94,analysis;ml;excel;networking,OBC,0,F,I051,I062,I063,I069,I050,I045
S02462,7.35,analysis;design,GEN,0,M,I059,I006,I028,I031,I060,I024
S02463,6.56,sql;excel;ml;communication,GEN,0,M,I067,I042,I015,I003,I045,I039
S02464,6.76,communication;seo,SC,1,F,I043,I011,I049,I042,I045,I068
S02465,5.41,communication;writing;sql,GEN,1,F,I067,I066,I065,I043,I054,I011
S02466,7.58,analysis;communication,GEN,1,M,I068,I062,I011,I045,I063,I015
S02467,5.01,excel;communication;cad_modelling;manufacturing,ST,1,M,I047,I045,I062,I015,I042,I006
S02468,7.83,presentation;sql,ST,0,F,I010,I049,I039,I042,I057,I043
S02469,6.02,excel;writing,OBC,0,M,I039,I049,I062,I042,I045,I012
S02470,7.01,communication;sql;excel,GEN,0,M,I062,I039,I042,I015,I045,I043
S02471,6.24,analysis;frontend;autocad;design;cad_modelling,OBC,0,M,I001,I021,I006,I028,I009,I002
S02472,6.05,presentation;sql;pcb_design;writing,GEN,1,M,I065,I043,I049,I010,I054,I057
S02473,4.5,communication;analysis;cloud;cad_modelling;financial_modeling,OBC,0,F,I011,I006,I062,I045,I028,I068
S02474,7.15,presentation;analysis;sql;excel,ST,0,M,I045,I062,I042,I039,I063,I015
S02475,5.46,communication;analysis;excel;design,GEN,0,M,I062,I045,I042,I041,I028,I006
S02476,6.37,analysis;java;financial_modeling;ml,GEN,1,M,I048,I063,I011,I023,I050,I052
S02477,5.68,communication;ml;social_media,OBC,0,M,I045,I055,I056,I042,I050,I068
S02478,7.12,ml;seo;surveying;design,ST,0,F,I049,I056,I048,I041,I028,I050
S02479,6.98,ml;writing;java;excel,GEN,0,M,I048,I042,I049,I039,I050,I062
S02480,7.04,ml;presentation;analysis;networking;autocad,SC,1,M,I063,I069,I003,I051,I056,I050
S02481,6.91,ml;presentation;autocad;communication,GEN,0,F,I015,I042,I043,I063,I055,I052
S02482,5.82,presentation;ml;sql,ST,0,M,I010,I063,I003,I057,I031,I023
S02483,4.74,sql;presentation;seo;communication,GEN,0,F,I043,I042,I010,I015,I065,I049
S02484,7.69,writing;presentation;pcb_design;sql,OBC,0,M,I049,I065,I010,I043,I039,I030
S02485,7.95,ml;sql;presentation,ST,1,M,I003,I010,I057,I063,I044,I067
S02486,7.82,presentation;excel;backend;seo;networking,GEN,1,M,I037,I012,I020,I041,I049,I054
S02487,7.73,excel;analysis;presentation,GEN,1,M,I069,I042,I045,I062,I015,I063
S02488,8.39,presentation;seo;financial_modeling;cloud;cad_modelling,GEN,0,M,I043,I049,I028,I055,I015,I057
S02489,6.47,analysis;excel;presentation,GEN,1,M,I062,I063,I042,I015,I069,I045
S02490,5.74,communication;frontend;social_media;backend;python,OBC,0,F,I014,I055,I036,I018,I054,I037
S02491,5.41,presentation;autocad;java;ml;networking,OBC,1,M,I069,I023,I048,I050,I003,I056
S02492,6.73,analysis;writing;excel;presentation,GEN,0,F,I063,I042,I045,I043,I069,I049
S02493,7.27,ml;excel;pcb_design;surveying;design,GEN,1,M,I069,I048,I056,I015,I003,I045
S02494,7.84,writing;java;presentation,OBC,1,M,I065,I049,I043,I067,I023,I017
S02495,7.05,excel;social_media;cloud;networking;ml,GEN,0,M,I052,I056,I050,I057,I003,I051
S02496,7.57,communication;writing;presentation;financial_modeling,GEN,0,F,I043,I065,I049,I015,I042,I062
S02497,9.24,communication;sql;analysis;ml;java,GEN,1,M,I062,I048,I023,I030,I068,I003
S02498,6.76,communication;analysis;writing,GEN,0,M,I011,I062,I043,I045,I068,I061
S02499,9.07,presentation;writing;analysis,OBC,0,F,I063,I049,I043,I022,I031,I065
S02500,7.62,writing;sql;analysis;frontend;financial_modeling,GEN,0,M,I054,I036,I067,I044,I030,I063
S02501,5.94,excel;java,GEN,0,F,I041,I020,I012,I023,I018,I015
S02502,6.54,sql;surveying;autocad;design;frontend,GEN,1,F,I054,I004,I032,I013,I001,I036
S02503,6.92,excel;sql;writing,SC,0,M,I012,I067,I065,I066,I039,I069
S02504,6.43,presentation;ml;excel;analysis,GEN,0,M,I069,I063,I045,I042,I015,I062
S02505,6.25,presentation;communication,GEN,0,M,I042,I015,I043,I011,I062,I065
S02506,7.53,excel;backend;frontend;manufacturing;pcb_design,GEN,0,F,I054,I045,I057,I015,I006,I050
S02507,7,ml;analysis;sql,GEN,0,M,I064,I063,I057,I003,I068,I069
S02508,7.19,communication;ml,GEN,1,F,I043,I048,I051,I052,I015,I062
S02509,7.77,sql;social_media;cad_modelling;writing;presentation,OBC,1,F,I010,I043,I065,I049,I015,I053
S02510,6.97,writing;presentation;pcb_design;design,GEN,0,M,I049,I065,I007,I060,I026,I040
S02511,8.33,presentation;ml,GEN,0,F,I069,I063,I044,I067,I020,I065
S02512,7.98,communication;presentation;writing,GEN,0,F,I043,I049,I065,I015,I042,I061
S02513,8.25,presentation;backend,GEN,1,F,I015,I055,I057,I054,I053,I049
S02514,7.55,presentation;excel;writing;networking;java,GEN,0,F,I015,I043,I049,I042,I030,I054
S02515,7.11,excel;analysis;writing,GEN,0,M,I045,I062,I012,I042,I015,I049
S02516,6.42,presentation;excel;analysis,SC,0,F,I069,I020,I017,I063,I062,I045
S02517,6.52,excel;communication;writing,GEN,1,M,I042,I045,I043,I015,I062,I012
S02518,8.02,sql;ml;communication,OBC,1,M,I067,I003,I057,I055,I063,I042
S02519,8.45,sql;writing;backend;ml,ST,0,F,I057,I003,I067,I055,I054,I053
S02520,6.38,excel;presentation,OBC,0,F,I015,I042,I020,I010,I045,I049
S02521,7.03,writing;sql;surveying,OBC,1,M,I057,I053,I010,I067,I003,I054
S02522,7.26,ml;excel;cad_modelling,SC,0,M,I042,I039,I047,I055,I003,I045
S02523,8.13,analysis;sql;ml;pcb_design;presentation,GEN,0,F,I069,I064,I063,I023,I017,I038
S02524,6.8,communication;frontend;seo;excel,GEN,0,F,I042,I043,I045,I015,I062,I041
S02525,6.66,communication;analysis;frontend;backend,OBC,0,M,I068,I045,I062,I011,I054,I046
S02526,6.17,analysis;sql;ml;cad_modelling,ST,1,F,I057,I063,I028,I006,I003,I064
S02527,5.28,writing;excel;networking,SC,0,F,I022,I012,I045,I062,I050,I003
S02528,6.73,writing;autocad;social_media,SC,1,M,I040,I049,I043,I002,I067,I065
S02529,5.85,communication;writing,GEN,0,M,I043,I049,I066,I065,I011,I068
S02530,5.96,presentation;ml;analysis,SC,1,F,I063,I069,I052,I003,I042,I051
S02531,6.03,analysis;ml;excel,SC,1,M,I063,I045,I069,I062,I011,I048
S02532,5.75,excel;presentation;seo,GEN,0,M,I042,I049,I043,I015,I039,I045
S02533,6.9,presentation;communication;backend;python,SC,1,F,I055,I043,I063,I042,I015,I018
S02534,8.41,communication;sql;analysis,GEN,0,M,I011,I068,I045,I062,I010,I003
S02535,7.25,communication;pcb_design;ml;surveying;financial_modeling,GEN,0,M,I061,I025,I024,I067,I055,I056
S02536,8.69,excel;presentation;analysis;frontend;python,OBC,1,M,I063,I042,I015,I045,I036,I062
S02537,7.38,sql;presentation;writing;python,GEN,1,O,I010,I030,I063,I065,I049,I043
S02538,8.42,excel;analysis,SC,1,F,I045,I062,I031,I069,I068,I042
S02539,8.83,presentation;ml;networking;design,GEN,0,M,I056,I049,I051,I050,I003,I063
S02540,6.5,analysis;writing;ml;python;sql,SC,0,F,I064,I067,I063,I003,I061,I066
S02541,9.17,analysis;writing;seo;pcb_design;social_media,GEN,0,M,I043,I049,I045,I068,I040,I062
S02542,8.67,writing;excel;seo;presentation;communication,OBC,1,F,I043,I049,I042,I015,I045,I041
S02543,6.95,analysis;communication;python;frontend;sql,OBC,0,M,I064,I031,I003,I030,I062,I045
S02544,6.84,sql;pcb_design;ml;excel;backend,GEN,1,O,I057,I039,I003,I055,I054,I053
S02545,7.24,sql;presentation;writing,GEN,0,M,I065,I010,I049,I043,I044,I030
S02546,7.63,ml;sql;communication,SC,0,M,I067,I003,I057,I066,I061,I065
S02547,7.03,analysis;excel;seo,GEN,0,F,I045,I062,I068,I012,I042,I063
S02548,8.04,communication;writing;ml;design,GEN,0,M,I043,I067,I049,I061,I042,I003
S02549,6.87,writing;communication;financial_modeling;pcb_design;design,SC,0,F,I049,I043,I028,I047,I066,I042
S02550,7.61,communication;seo;pcb_design;backend;sql,ST,1,M,I043,I054,I053,I057,I015,I049
S02551,8.53,communication;analysis,SC,0,F,I011,I045,I062,I068,I042,I063
S02552,7.74,analysis;sql;ml;pcb_design,GEN,0,M,I057,I064,I063,I003,I056,I050
S02553,5.25,excel;analysis,OBC,1,M,I062,I045,I011,I015,I042,I039
S02554,6.14,ml;presentation,GEN,0,M,I069,I063,I023,I017,I035,I061
S02555,6.08,excel;presentation;ml;autocad,OBC,1,M,I015,I042,I069,I063,I062,I010
S02556,7.33,writing;seo;surveying;frontend;analysis,ST,0,F,I013,I019,I012,I043,I049,I040
S02557,6.23,communication;writing;sql,GEN,0,M,I066,I065,I067,I061,I043,I041
S02558,7.1,sql;presentation;manufacturing;seo;backend,OBC,0,F,I057,I043,I053,I010,I054,I049
S02559,7.91,ml;cloud,GEN,0,F,I052,I055,I057,I048,I051,I053
S02560,7.53,pcb_design;ml;python,GEN,0,M,I024,I055,I056,I051,I063,I003
S02561,7.75,java;sql;manufacturing,OBC,1,M,I030,I054,I006,I039,I053,I018
