student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S00924,5.78,design networking communication frontend presentation cloud,ST,1,F,I011,I028,I027,I007,I023,I026
S00925,8.47,java writing analysis design communication presentation,GEN,0,F,I019,I028,I011,I023,I001,I027
S00926,7.41,writing java networking cloud sql,GEN,0,F,I001,I026,I019,I022,I028,I039
S00927,7.83,autocad java ml presentation writing design,OBC,1,F,I019,I028,I011,I021,I023,I039
S00928,6.67,ml manufacturing excel java,GEN,0,F,I011,I029,I033,I037,I003,I008
S00929,7.62,presentation sql python,GEN,0,F,I028,I002,I009,I011,I012,I023
S00930,5.92,communication cloud networking writing frontend ml,GEN,1,F,I007,I011,I039,I021,I026,I027
S00931,9.56,manufacturing python analysis java frontend,GEN,1,F,I003,I012,I028,I009,I026,I032
S00932,8.69,python presentation manufacturing ml,GEN,0,F,I011,I023,I028,I003,I008,I010
S00933,7.57,frontend design ml,GEN,0,M,I010,I011,I012,I019,I021,I023
S00934,8.44,excel presentation java,GEN,0,M,I011,I028,I029,I033,I019,I022
S00935,6.79,manufacturing frontend design java backend,OBC,1,M,I010,I003,I019,I023,I028,I029
S00936,8.63,python analysis java ml frontend,GEN,1,F,I003,I012,I028,I009,I014,I011
S00937,7.13,java communication ml python manufacturing autocad,GEN,0,F,I003,I011,I028,I035,I037,I007
S00938,7.06,frontend java cloud,OBC,1,M,I040,I003,I011,I012,I019,I022
S00939,6.45,communication presentation sql frontend,OBC,0,F,I011,I012,I030,I032,I023,I028
S00940,7.97,frontend java backend writing presentation,GEN,0,F,I019,I028,I001,I033,I003,I010
S00941,7.53,python ml cloud java,GEN,1,F,I011,I028,I039,I040,I003,I007
S00942,9.05,backend autocad ml sql excel analysis,GEN,0,M,I004,I009,I011,I012,I024,I013
S00943,6.33,analysis networking sql,GEN,1,M,I026,I012,I009,I017,I022,I028
S00944,7.97,manufacturing communication java,OBC,0,M,I037,I003,I010,I011,I019,I022
S00945,8.81,backend ml writing java python sql,GEN,1,M,I001,I019,I021,I024,I028,I039
S00946,10.0,frontend ml excel autocad,ST,1,F,I011,I036,I004,I012,I017,I021
S00947,7.71,ml python presentation,GEN,0,F,I011,I028,I021,I023,I039,I002
S00948,7.11,design sql python,OBC,1,M,I028,I002,I004,I009,I010,I012
S00949,7.69,excel autocad java python sql analysis,OBC,1,M,I009,I004,I038,I012,I024,I028
S00950,8.95,design frontend excel,GEN,0,F,I004,I029,I010,I011,I012,I019
S00951,8.95,ml manufacturing analysis,OBC,0,F,I026,I008,I010,I011,I012,I021
S00952,7.37,writing ml analysis cloud manufacturing,OBC,0,M,I039,I026,I011,I021,I007,I008
S00953,8.93,python cloud excel,OBC,0,F,I011,I009,I028,I039,I002,I004
S00954,7.47,python writing sql excel,SC,0,F,I009,I001,I002,I004,I011,I012
S00955,8.42,communication networking backend sql ml,SC,0,F,I007,I011,I016,I026,I027,I006
S00956,8.1,design cloud excel manufacturing sql communication,GEN,0,M,I011,I004,I026,I010,I023,I009
S00957,7.07,manufacturing presentation communication writing,GEN,0,M,I011,I023,I010,I019,I021,I028
S00958,6.49,backend networking sql,GEN,1,F,I016,I026,I006,I007,I010,I012
S00959,8.84,autocad excel cloud design java,ST,0,F,I004,I029,I011,I019,I028,I033
S00960,9.17,ml autocad analysis presentation,GEN,1,F,I011,I012,I017,I021,I023,I024
S00961,7.94,python backend networking autocad,GEN,0,F,I017,I024,I028,I016,I003,I007
S00962,7.47,excel ml design,GEN,0,M,I011,I004,I029,I010,I019,I021
S00963,6.2,ml communication excel autocad,GEN,0,F,I011,I004,I007,I017,I021,I036
S00964,8.81,networking analysis design,OBC,0,F,I028,I026,I027,I010,I012,I017
S00965,7.81,presentation communication networking backend frontend,ST,0,F,I007,I011,I028,I016,I027,I003
S00966,7.22,java presentation networking sql autocad,GEN,1,F,I028,I017,I022,I001,I004,I026
S00967,8.46,java python sql writing,GEN,0,M,I001,I019,I028,I002,I009,I003
S00968,6.02,python ml design frontend backend communication,GEN,0,M,I007,I010,I011,I028,I027,I003
S00969,6.4,manufacturing presentation networking,GEN,0,F,I023,I028,I026,I003,I008,I010
S00970,6.75,cloud manufacturing communication presentation autocad writing,GEN,0,M,I011,I023,I039,I026,I007,I010
S00971,8.07,excel design networking communication autocad analysis,GEN,1,M,I004,I027,I011,I017,I028,I009
S00972,7.7,frontend autocad writing ml,GEN,1,M,I021,I036,I039,I011,I012,I017
S00973,8.2,presentation networking manufacturing sql frontend,OBC,0,F,I026,I032,I003,I012,I023,I028
S00974,8.72,communication cloud python design java networking,OBC,1,F,I028,I027,I003,I007,I011,I019
S00975,8.24,frontend communication python analysis manufacturing,GEN,0,F,I003,I012,I009,I026,I032,I010
S00976,9.59,python presentation backend communication design,GEN,0,F,I028,I010,I011,I023,I027,I007
S00977,8.72,analysis communication python backend excel,GEN,0,F,I009,I011,I024,I013,I033,I007
S00978,7.37,ml analysis java,GEN,0,M,I011,I012,I019,I021,I022,I028
S00979,6.91,backend python networking,OBC,1,F,I028,I016,I003,I007,I010,I017
S00980,7.4,cloud python writing networking frontend autocad,ST,1,F,I003,I017,I024,I028,I036,I039
S00981,8.28,backend frontend sql presentation networking analysis,OBC,0,M,I012,I026,I028,I009,I016,I030
S00982,7.02,manufacturing cloud presentation analysis backend,GEN,1,F,I026,I010,I011,I023,I007,I012
S00983,8.31,analysis excel networking backend sql,SC,0,M,I009,I026,I012,I004,I013,I016
S00984,8.18,cloud python java frontend design,OBC,1,M,I028,I003,I019,I029,I040,I010
S00985,6.47,backend java sql,OBC,1,F,I001,I033,I006,I010,I012,I018
S00986,8.69,design communication presentation sql backend java,GEN,0,F,I028,I010,I011,I019,I023,I001
S00987,7.9,backend excel design analysis java frontend,GEN,0,M,I029,I033,I010,I012,I019,I028
S00988,9.52,communication frontend networking,GEN,0,F,I027,I003,I007,I011,I012,I017
S00989,7.48,analysis autocad frontend writing backend,GEN,0,M,I024,I012,I036,I010,I015,I017
S00990,7.17,autocad ml excel manufacturing writing,OBC,0,F,I011,I021,I039,I004,I008,I010
S00991,6.34,analysis communication manufacturing sql backend excel,SC,1,F,I009,I026,I010,I011,I012,I004
S00992,6.33,communication java backend frontend excel,GEN,0,M,I033,I011,I013,I029,I003,I007
S00993,8.55,design python excel presentation,SC,1,F,I028,I011,I023,I004,I009,I029
S00994,9.38,analysis design backend python excel ml,GEN,0,M,I009,I010,I011,I024,I028,I004
S00995,7.39,cloud backend manufacturing ml autocad,SC,1,F,I007,I010,I011,I039,I026,I008
S00996,7.31,sql analysis manufacturing,GEN,0,F,I026,I012,I009,I032,I010,I023
S00997,7.58,analysis autocad communication,OBC,0,M,I011,I012,I017,I024,I036,I004
S00998,8.78,java excel sql frontend writing cloud,SC,1,F,I001,I011,I012,I019,I039,I004
S00999,6.48,ml excel frontend sql communication writing,SC,0,F,I011,I012,I021,I039,I001,I004
S01000,7.76,analysis excel ml sql,GEN,1,F,I009,I011,I012,I004,I026,I021
S01001,8.57,analysis java manufacturing frontend python networking,GEN,1,M,I003,I028,I026,I012,I022,I009
S01002,8.05,analysis networking backend excel java,SC,0,M,I033,I018,I022,I028,I009,I013
S01003,5.0,manufacturing writing communication java python,OBC,0,M,I003,I019,I028,I001,I037,I010
S01004,8.25,networking java cloud,GEN,0,F,I022,I028,I026,I040,I003,I007
S01005,8.06,networking analysis manufacturing,GEN,1,F,I026,I003,I008,I010,I012,I017
S01006,9.01,frontend sql analysis presentation excel,GEN,0,M,I012,I009,I011,I004,I026,I030
S01007,9.27,backend autocad presentation analysis manufacturing design,OBC,0,F,I010,I023,I024,I028,I004,I026
S01008,8.95,manufacturing networking writing,GEN,1,F,I026,I003,I008,I010,I017,I019
S01009,7.58,excel analysis ml writing java cloud,GEN,0,F,I011,I039,I019,I021,I001,I009
S01010,5.74,autocad writing python presentation analysis,OBC,0,M,I024,I028,I009,I038,I011,I012
S01011,9.89,java python design excel backend manufacturing,GEN,1,M,I010,I028,I029,I033,I003,I019
S01012,7.31,communication excel cloud,OBC,0,M,I011,I007,I039,I004,I009,I013
S01013,7.55,backend networking autocad writing ml java,GEN,0,F,I007,I017,I018,I019,I021,I022
S01014,9.36,design sql manufacturing communication ml,GEN,0,F,I010,I011,I023,I004,I026,I027
S01015,6.68,python manufacturing cloud backend,OBC,0,M,I010,I026,I003,I007,I011,I023
S01016,6.05,autocad excel java,OBC,0,M,I004,I029,I033,I011,I017,I019
S01017,7.03,presentation frontend design,OBC,1,M,I023,I028,I010,I011,I012,I019
S01018,6.74,writing ml frontend,GEN,0,F,I021,I039,I011,I012,I019,I036
S01019,5.95,manufacturing sql excel writing analysis presentation,ST,0,F,I009,I026,I011,I012,I023,I001
S01020,7.41,manufacturing design ml autocad excel,OBC,0,F,I004,I010,I011,I023,I029,I008
S01021,7.59,analysis ml design presentation,GEN,0,F,I011,I023,I028,I010,I012,I019
S01022,5.9,networking frontend manufacturing excel communication,OBC,0,F,I003,I011,I026,I027,I032,I007
S01023,7.16,python networking ml,SC,1,F,I028,I014,I003,I007,I008,I011
S01024,6.67,presentation writing design autocad,OBC,0,M,I019,I023,I028,I004,I010,I011
S01025,5.44,sql python communication,SC,1,F,I002,I009,I011,I012,I028,I031
S01026,7.63,sql python java cloud frontend,GEN,0,F,I003,I012,I028,I001,I002,I009
S01027,7.73,java autocad cloud python frontend,GEN,0,M,I003,I028,I036,I038,I040,I011
S01028,6.67,backend autocad networking ml sql communication,OBC,0,F,I007,I011,I017,I004,I016,I026
S01029,8.68,cloud sql communication python,ST,0,F,I011,I002,I009,I026,I038,I007
S01030,7.52,writing autocad design java presentation,OBC,1,F,I019,I028,I023,I001,I004,I029
S01031,6.72,analysis autocad ml communication writing,ST,0,M,I011,I021,I024,I039,I007,I012
S01032,5.83,sql excel ml python autocad analysis,GEN,0,F,I009,I004,I038,I011,I012,I024
S01033,7.79,autocad design sql networking,GEN,0,F,I004,I017,I028,I026,I027,I010
S01034,8.06,autocad networking sql writing ml analysis,GEN,0,M,I026,I012,I017,I021,I024,I039
S01035,6.97,communication analysis ml writing cloud,SC,0,M,I011,I039,I007,I021,I026,I012
S01036,7.66,communication design sql,GEN,0,F,I004,I027,I010,I011,I012,I019
S01037,9.27,backend python java,OBC,0,M,I028,I033,I003,I010,I018,I019
S01038,8.49,writing frontend sql communication ml python,GEN,0,F,I011,I012,I021,I039,I001,I002
S01039,5.13,cloud frontend backend python communication presentation,OBC,0,F,I011,I007,I028,I003,I010,I012
S01040,6.71,java excel analysis python backend,GEN,0,M,I009,I033,I024,I028,I013,I029
S01041,7.36,presentation sql design,GEN,0,M,I023,I028,I004,I010,I011,I012
S01042,7.58,ml python analysis excel manufacturing design,OBC,0,F,I009,I010,I011,I023,I028,I004
S01043,7.69,excel java networking presentation,GEN,0,F,I028,I011,I022,I029,I033,I003
S01044,7.99,writing backend sql communication,GEN,0,F,I001,I006,I007,I010,I011,I012
S01045,7.39,presentation networking java frontend manufacturing design,GEN,0,F,I028,I003,I023,I010,I019,I022
S01046,7.52,communication design backend autocad sql,GEN,1,F,I004,I010,I027,I035,I006,I007
S01047,8.55,networking backend autocad writing ml manufacturing,GEN,1,M,I007,I008,I010,I017,I021,I024
S01048,7.82,autocad design sql presentation networking,GEN,0,M,I028,I004,I017,I023,I026,I027
S01049,6.24,networking cloud design java frontend,GEN,0,M,I028,I003,I019,I022,I026,I027
S01050,7.62,excel cloud design,GEN,0,F,I011,I004,I029,I010,I019,I023
S01051,7.36,writing java frontend sql cloud,GEN,0,F,I001,I012,I019,I039,I026,I030
S01052,5.43,communication analysis design python,GEN,0,F,I028,I009,I027,I010,I011,I012
S01053,7.68,autocad presentation backend networking frontend,OBC,0,F,I017,I028,I036,I016,I003,I007
S01054,6.37,design ml sql writing,ST,1,F,I019,I021,I039,I001,I004,I010
S01055,8.57,analysis cloud python,GEN,0,M,I009,I026,I038,I011,I012,I024
S01056,7.97,communication backend networking,GEN,0,F,I007,I016,I027,I010,I011,I017
S01057,6.19,frontend manufacturing analysis autocad communication backend,ST,0,F,I010,I012,I024,I036,I026,I032
S01058,8.51,ml manufacturing autocad python excel,GEN,1,M,I011,I004,I009,I003,I008,I010
S01059,9.03,python excel networking backend,GEN,1,M,I028,I009,I013,I016,I033,I003
S01060,7.22,design sql java presentation networking ml,GEN,1,M,I028,I011,I019,I022,I023,I001
S01061,7.35,communication autocad ml,OBC,0,F,I011,I007,I017,I021,I036,I039
S01062,8.39,manufacturing python analysis networking frontend excel,GEN,0,F,I003,I009,I026,I012,I028,I014
S01063,8.93,backend python sql,OBC,1,F,I002,I009,I006,I010,I012,I024
S01064,5.67,manufacturing writing frontend analysis autocad cloud,ST,0,M,I026,I012,I024,I036,I039,I032
S01065,6.3,presentation networking cloud frontend writing manufacturing,SC,0,F,I026,I003,I011,I023,I028,I039
S01066,7.05,sql cloud python design,OBC,0,M,I028,I002,I004,I009,I026,I038
S01067,7.16,analysis autocad networking sql manufacturing,OBC,0,F,I026,I012,I017,I004,I009,I032
S01068,8.36,analysis python ml java writing excel,GEN,0,F,I009,I011,I019,I021,I024,I028
S01069,8.94,networking frontend backend communication,SC,0,F,I007,I016,I027,I003,I010,I011
S01070,9.04,frontend writing autocad design,ST,0,F,I019,I036,I004,I010,I012,I017
S01071,5.65,communication frontend excel java writing sql,OBC,0,M,I001,I011,I012,I019,I004,I009
S01072,6.61,design ml frontend networking,GEN,0,F,I028,I027,I003,I007,I008,I010
S01073,6.14,frontend excel autocad cloud python writing,GEN,1,F,I011,I024,I036,I039,I004,I009
S01074,6.85,communication ml analysis cloud python,OBC,0,F,I011,I007,I039,I009,I014,I026
S01075,6.61,excel frontend manufacturing sql cloud analysis,GEN,0,F,I026,I012,I009,I032,I011,I004
S01076,7.97,sql presentation cloud java ml,SC,0,M,I011,I028,I039,I001,I026,I040
S01077,8.1,autocad presentation networking,ST,0,M,I017,I028,I011,I022,I023,I036
S01078,7.51,excel analysis cloud,GEN,0,M,I011,I009,I026,I012,I039,I004
S01079,7.4,excel analysis manufacturing communication,GEN,0,F,I011,I009,I026,I010,I012,I023
S01080,7.09,manufacturing writing analysis sql ml backend,GEN,0,M,I026,I010,I012,I021,I024,I039
S01081,7.22,design networking manufacturing,OBC,0,M,I010,I023,I028,I026,I027,I003
S01082,9.26,manufacturing communication java cloud,GEN,1,F,I011,I026,I037,I040,I003,I007
S01083,8.27,analysis communication backend manufacturing excel,GEN,0,F,I010,I011,I009,I013,I026,I033
S01084,7.13,java presentation design analysis,SC,1,F,I028,I019,I023,I029,I010,I011
S01085,7.38,python networking ml presentation manufacturing,OBC,0,M,I028,I003,I008,I011,I023,I014
S01086,7.99,backend communication design,ST,0,M,I010,I027,I007,I011,I019,I023
S01087,6.19,sql design presentation python backend writing,GEN,0,M,I028,I010,I019,I023,I024,I001
S01088,7.66,analysis design backend writing cloud,SC,0,F,I010,I019,I024,I039,I026,I007
S01089,8.2,python analysis java cloud frontend,SC,0,F,I003,I012,I028,I009,I026,I038
S01090,8.05,design autocad cloud frontend presentation backend,GEN,0,F,I010,I011,I023,I028,I036,I004
S01091,6.63,design autocad java sql python cloud,GEN,0,M,I028,I004,I038,I019,I001,I002
S01092,6.82,design sql cloud analysis java,GEN,0,M,I026,I012,I019,I028,I001,I004
S01093,5.32,python autocad presentation,GEN,0,F,I028,I011,I017,I023,I024,I036
S01094,8.32,frontend writing design cloud,GEN,0,M,I019,I039,I010,I011,I012,I021
S01095,9.78,cloud backend manufacturing communication sql,GEN,0,M,I026,I007,I010,I011,I032,I006
S01096,6.49,frontend manufacturing writing python networking communication,ST,0,M,I003,I028,I026,I027,I032,I007
S01097,8.71,frontend java backend presentation writing,OBC,0,M,I019,I028,I001,I033,I003,I010
S01098,9.65,networking sql communication cloud frontend excel,SC,0,F,I011,I026,I007,I012,I004,I009
S01099,6.99,excel ml writing design presentation sql,GEN,0,F,I011,I004,I019,I021,I023,I028
S01100,7.38,manufacturing excel networking sql,GEN,0,F,I026,I004,I009,I032,I003,I008
S01101,7.78,cloud frontend networking backend design analysis,OBC,0,F,I026,I007,I010,I012,I028,I016
S01102,8.01,communication ml cloud autocad networking writing,GEN,1,M,I007,I011,I039,I017,I021,I026
S01103,7.84,autocad networking python writing,GEN,0,F,I017,I024,I028,I003,I019,I021
S01104,7.07,analysis sql autocad,GEN,1,F,I012,I004,I009,I026,I038,I017
S01105,8.18,java sql communication,GEN,1,F,I001,I035,I011,I012,I019,I022
S01106,7.09,frontend networking python presentation ml,GEN,0,F,I028,I003,I011,I014,I007,I008
S01107,7.91,frontend autocad java,GEN,0,F,I036,I003,I012,I017,I019,I022
S01108,7.47,excel cloud communication,GEN,1,M,I011,I007,I039,I004,I009,I013
S01109,5.55,manufacturing frontend java autocad networking communication,OBC,0,F,I003,I017,I022,I028,I036,I026
S01110,8.89,java cloud backend networking,OBC,0,F,I007,I018,I022,I028,I016,I026
S01111,6.84,backend sql presentation frontend,OBC,0,F,I012,I030,I032,I006,I010,I011
S01112,9.01,networking autocad design communication cloud python,ST,0,F,I028,I027,I007,I011,I017,I004
S01113,8.66,ml analysis manufacturing writing python,OBC,1,F,I021,I024,I039,I009,I014,I026
S01114,7.75,ml excel frontend,GEN,0,M,I011,I012,I021,I036,I039,I004
S01115,8.07,manufacturing cloud python sql,OBC,0,M,I026,I002,I009,I032,I038,I003
S01116,8.21,cloud presentation excel,GEN,1,F,I011,I023,I028,I039,I004,I009
S01117,7.28,backend design frontend,GEN,1,M,I010,I012,I019,I023,I028,I036
S01118,7.33,analysis ml design python cloud,GEN,0,F,I011,I028,I039,I009,I014,I026
S01119,8.15,excel sql cloud,GEN,0,M,I011,I004,I009,I026,I012,I039
S01120,5.0,cloud presentation sql ml,GEN,1,F,I011,I039,I026,I007,I012,I021
S01121,7.48,sql frontend communication ml,GEN,0,M,I011,I012,I030,I032,I007,I021
S01122,7.07,presentation sql communication ml design,SC,1,F,I011,I023,I028,I004,I027,I007
S01123,6.65,excel python manufacturing analysis frontend writing,GEN,0,F,I009,I003,I012,I024,I026,I032
S01124,7.95,cloud python communication,GEN,0,F,I011,I007,I028,I039,I002,I009
S01125,6.81,manufacturing python design,OBC,0,M,I010,I023,I028,I003,I019,I002
S01126,8.45,excel manufacturing presentation cloud backend,OBC,1,F,I011,I010,I023,I013,I026,I033
S01127,8.55,autocad sql analysis backend cloud excel,OBC,0,M,I004,I009,I026,I038,I011,I012
S01128,8.06,communication presentation excel cloud design,ST,0,F,I011,I023,I028,I004,I027,I029
S01129,8.3,python analysis networking,ST,1,F,I028,I009,I014,I026,I003,I012
S01130,8.07,python manufacturing networking java,OBC,0,F,I003,I028,I022,I026,I037,I008
S01131,8.38,design frontend analysis cloud java,GEN,0,M,I012,I019,I028,I026,I029,I040
S01132,8.33,ml design writing sql manufacturing,OBC,1,F,I010,I019,I021,I023,I039,I001
S01133,7.89,design frontend cloud presentation communication backend,ST,0,F,I011,I007,I010,I023,I028,I027
S01134,8.68,cloud excel backend communication presentation autocad,GEN,0,F,I011,I007,I004,I013,I033,I010
S01135,7.32,java backend python,OBC,0,M,I028,I033,I003,I010,I018,I019
S01136,6.68,communication design cloud,SC,0,F,I011,I027,I007,I010,I019,I023
S01137,6.63,ml presentation backend analysis sql cloud,GEN,1,F,I011,I026,I007,I012,I039,I009
S01138,7.16,writing analysis design,SC,1,F,I019,I010,I012,I021,I023,I024
S01139,5.42,communication analysis presentation autocad writing python,GEN,0,F,I024,I011,I028,I009,I038,I012
S01140,7.73,autocad python excel writing,GEN,0,F,I024,I004,I009,I011,I017,I019
S01141,8.23,design sql analysis frontend backend,GEN,0,M,I012,I010,I004,I009,I026,I030
S01142,8.53,manufacturing communication python java,GEN,0,M,I003,I028,I037,I010,I011,I019
S01143,5.73,design analysis backend,GEN,0,F,I010,I012,I019,I023,I024,I028
S01144,6.66,communication cloud excel backend writing frontend,OBC,0,M,I011,I007,I039,I013,I033,I010
S01145,8.41,java writing sql,GEN,0,M,I001,I019,I012,I021,I022,I028
S01146,7.29,design analysis backend python writing,OBC,0,F,I024,I010,I019,I028,I009,I012
S01147,8.2,python design backend analysis presentation manufacturing,SC,1,F,I010,I023,I028,I024,I009,I026
S01148,6.14,analysis java sql backend cloud networking,GEN,0,M,I026,I007,I012,I018,I022,I028
S01149,9.0,sql java design cloud,GEN,0,M,I019,I028,I001,I004,I026,I029
S01150,6.06,design communication sql frontend python excel,ST,1,F,I004,I009,I011,I012,I028,I002
S01151,5.0,networking excel ml,GEN,0,M,I011,I007,I008,I017,I021,I022
S01152,7.7,python networking design,OBC,0,F,I028,I027,I003,I010,I017,I019
S01153,7.73,networking sql manufacturing excel communication,SC,0,F,I026,I011,I004,I009,I027,I032
S01154,6.96,ml presentation frontend analysis,GEN,1,M,I011,I012,I015,I021,I023,I028
S01155,8.02,excel sql python analysis design communication,SC,0,M,I009,I004,I011,I012,I028,I002
S01156,8.06,sql autocad presentation networking,GEN,0,F,I017,I028,I004,I026,I011,I012
S01157,7.93,excel backend python,OBC,0,F,I009,I013,I033,I010,I011,I024
S01158,6.94,presentation sql frontend manufacturing design excel,SC,0,M,I023,I004,I032,I010,I011,I012
S01159,6.74,presentation networking manufacturing design frontend writing,GEN,0,M,I023,I028,I003,I010,I019,I026
S01160,7.05,backend frontend excel sql presentation python,OBC,0,M,I009,I011,I012,I028,I002,I004
S01161,6.6,java backend cloud manufacturing,GEN,0,F,I010,I026,I033,I037,I040,I003
S01162,8.73,communication excel ml presentation python writing,GEN,0,F,I011,I021,I028,I039,I009,I007
S01163,7.14,frontend manufacturing cloud presentation ml,GEN,1,F,I011,I023,I039,I026,I032,I003
S01164,7.67,frontend communication python cloud manufacturing,OBC,0,M,I003,I011,I026,I032,I007,I010
S01165,8.41,networking cloud analysis,SC,0,M,I026,I007,I011,I012,I017,I022
S01166,6.55,writing excel autocad backend analysis sql,GEN,0,F,I024,I004,I009,I012,I001,I013
S01167,6.02,backend analysis frontend autocad communication presentation,GEN,1,F,I011,I012,I024,I036,I007,I010
S01168,6.6,excel networking presentation python,GEN,0,M,I028,I011,I009,I003,I017,I022
S01169,7.79,networking manufacturing frontend excel,GEN,0,F,I003,I026,I032,I008,I010,I011
S01170,7.71,design manufacturing ml python communication presentation,GEN,1,M,I011,I023,I028,I010,I027,I003
S01171,7.93,java manufacturing networking,GEN,0,F,I003,I022,I028,I026,I037,I008
S01172,7.39,python excel autocad,GEN,0,M,I004,I009,I011,I017,I024,I028
S01173,5.0,communication manufacturing analysis cloud excel,GEN,0,M,I011,I026,I009,I007,I010,I012
S01174,7.35,cloud autocad sql python,SC,1,M,I038,I002,I004,I009,I026,I011
S01175,8.56,excel communication manufacturing java networking analysis,GEN,1,F,I026,I003,I011,I022,I028,I009
S01176,8.86,analysis autocad writing sql,GEN,1,M,I012,I024,I001,I004,I009,I026
S01177,7.6,design cloud manufacturing writing,GEN,0,F,I010,I019,I023,I039,I026,I011
S01178,7.72,sql presentation frontend analysis,GEN,0,F,I012,I009,I026,I030,I032,I011
S01179,8.18,backend excel python manufacturing,OBC,0,M,I010,I009,I013,I033,I003,I011
S01180,8.82,design writing sql presentation networking backend,OBC,0,M,I028,I010,I019,I023,I001,I004
S01181,7.5,writing networking cloud autocad ml communication,OBC,0,F,I007,I011,I039,I017,I021,I026
S01182,8.16,manufacturing java frontend design backend analysis,OBC,0,M,I010,I003,I012,I019,I023,I028
S01183,6.89,design networking analysis excel,GEN,0,F,I028,I004,I009,I026,I027,I029
S01184,6.16,presentation frontend ml communication java cloud,GEN,0,M,I011,I007,I028,I039,I040,I003
S01185,7.0,autocad cloud communication excel frontend,GEN,1,F,I011,I036,I004,I007,I012,I017
S01186,9.1,autocad networking design analysis communication manufacturing,GEN,1,F,I026,I027,I010,I017,I023,I028
S01187,8.18,communication networking excel,GEN,0,M,I011,I027,I007,I017,I022,I025
S01188,6.25,ml java analysis cloud presentation,GEN,1,M,I011,I028,I039,I026,I040,I007
S01189,8.24,networking sql autocad analysis communication,GEN,0,M,I026,I012,I017,I004,I009,I027
S01190,6.32,design backend communication java presentation,OBC,0,F,I028,I010,I011,I019,I023,I027
S01191,7.91,java analysis presentation writing,OBC,1,F,I019,I028,I001,I011,I012,I021
S01192,6.51,frontend java analysis,GEN,0,F,I012,I003,I015,I019,I022,I028
S01193,6.19,python networking backend cloud ml design,GEN,1,M,I007,I028,I010,I011,I039,I014
S01194,9.31,networking cloud frontend presentation autocad manufacturing,OBC,0,F,I026,I003,I011,I017,I023,I028
S01195,7.14,ml communication analysis excel design,OBC,0,F,I011,I004,I009,I027,I029,I007
S01196,8.16,autocad networking analysis cloud,GEN,0,M,I026,I017,I038,I007,I011,I012
S01197,7.55,frontend writing python networking,OBC,0,F,I003,I028,I012,I017,I019,I021
S01198,6.4,networking design autocad backend analysis,OBC,1,F,I010,I017,I024,I028,I004,I016
S01199,7.25,python frontend presentation manufacturing ml,GEN,0,F,I003,I011,I023,I028,I032,I008
S01200,6.41,presentation excel design sql cloud analysis,GEN,0,M,I011,I004,I009,I026,I012,I023
S01201,10.0,autocad backend java sql ml,GEN,0,M,I001,I004,I033,I035,I006,I007
S01202,8.36,manufacturing python ml,GEN,0,F,I003,I008,I010,I011,I021,I023
S01203,7.52,design excel java backend cloud,GEN,0,M,I029,I033,I010,I011,I019,I028
S01204,8.1,python ml communication design presentation,GEN,0,M,I011,I028,I023,I027,I007,I010
S01205,8.29,analysis networking writing sql,GEN,0,M,I026,I012,I001,I009,I017,I019
S01206,8.29,design java manufacturing writing,OBC,1,M,I019,I010,I023,I028,I001,I029
S01207,8.24,design cloud writing backend networking,GEN,0,M,I007,I010,I019,I028,I039,I016
S01208,8.15,autocad sql analysis design,OBC,0,M,I004,I012,I009,I026,I038,I010
S01209,7.61,manufacturing networking autocad frontend python,OBC,0,F,I003,I017,I028,I036,I026,I032
S01210,9.2,writing manufacturing analysis autocad java design,OBC,0,M,I019,I010,I023,I024,I028,I001
S01211,7.68,networking ml frontend writing design manufacturing,GEN,1,M,I003,I008,I010,I019,I021,I023
S01212,7.56,presentation writing python,GEN,0,M,I028,I011,I019,I021,I023,I024
S01213,7.69,frontend backend sql writing presentation,OBC,1,M,I012,I001,I030,I032,I006,I010
S01214,7.77,analysis presentation cloud sql communication autocad,OBC,0,F,I011,I026,I038,I012,I004,I009
S01215,5.74,autocad ml java excel cloud python,GEN,0,M,I011,I028,I039,I004,I009,I029
S01216,6.59,presentation communication writing design excel manufacturing,GEN,0,F,I011,I023,I010,I019,I028,I004
S01217,7.39,java communication backend,OBC,1,F,I033,I007,I010,I011,I018,I019
S01218,5.69,ml sql cloud backend excel networking,GEN,0,F,I007,I011,I026,I039,I004,I009
S01219,7.52,communication analysis python frontend,GEN,1,F,I012,I009,I003,I011,I015,I024
S01220,7.75,presentation ml sql,OBC,0,M,I011,I012,I021,I023,I028,I039
S01221,6.11,java networking communication ml excel,OBC,0,M,I011,I007,I022,I028,I027,I029
S01222,6.82,sql analysis backend presentation cloud autocad,OBC,0,M,I026,I038,I011,I012,I024,I004
S01223,8.91,frontend networking python manufacturing analysis writing,OBC,0,M,I003,I026,I012,I024,I028,I009
S01224,8.11,writing autocad excel analysis,GEN,0,F,I024,I004,I009,I011,I012,I017
S01225,8.05,python communication analysis,GEN,0,M,I009,I011,I012,I024,I028,I002
S01226,8.75,excel presentation analysis backend,GEN,0,M,I011,I009,I013,I033,I010,I012
S01227,6.61,analysis cloud sql,OBC,1,F,I026,I012,I009,I038,I011,I039
S01228,6.12,design autocad cloud manufacturing,SC,0,M,I010,I023,I004,I026,I011,I017
S01229,8.59,design sql communication analysis,GEN,1,F,I012,I004,I009,I026,I027,I010
